id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,number_of_listings
16369202,Well-Maintained Apartment in Central Leslieville,24202142,Ryan,,South Riverdale,43.66014,-79.33674,Entire home/apt,120,28,32,2023-10-31,0.46,2,340,0,,2
16372697,Seaton Village Comfy Basement Suite,61528313,Lisa,,Annex,43.67173326,-79.41634307,Entire home/apt,175,4,39,2024-10-19,2.37,1,72,22,STR-2305-FDQRVP,1
16382985,"Updated, Ivy-Covered Charm Steps from Casa Loma",16925504,Susan,,Casa Loma,43.68163,-79.41442,Entire home/apt,175,30,59,2019-12-30,0.62,3,358,0,,3
16387194,"Comfortable, Clean 1 bedroom, close to Downtown",75008823,Ros,,Little Portugal,43.65049,-79.43224,Private room,,28,52,2020-10-01,0.54,1,0,0,,1
16392995,Boutique pied-à-terre in the heart of King West,18356997,Qui,,Waterfront Communities-The Island,43.6449,-79.40067,Entire home/apt,99,30,104,2024-09-12,1.09,2,247,1,,2
16404948,"Bright, cozy room w desk & ensuite bath",98422623,Yoga,,Highland Creek,43.79009,-79.18388,Private room,120,28,2,2023-06-25,0.11,1,365,0,STR-2106-JGJRVM,1
16429884,The Heart of Roncesvalles Village - Big & Bright!,107720908,Sebastian,,High Park-Swansea,43.64868,-79.45002,Entire home/apt,199,1,444,2024-10-20,4.69,1,77,31,STR-2212-GMBBHT,1
16437963,Great 4 Bedroom w/Parking Toronto (Weston Village),107788572,Thomas,,Weston,43.7041,-79.51631,Entire home/apt,204,28,192,2024-01-13,2.01,2,64,2,STR-2101-HCHKVJ,2
16439850,Lil’ oasis in the east - single room,106772476,Alix,,Birchcliffe-Cliffside,43.7058,-79.25921,Private room,38,28,19,2022-11-10,0.2,4,34,0,,4
16441788,"Bright + colourful room in Chinatown, Toronto",31103623,Alexandra,,Kensington-Chinatown,43.65272,-79.39466,Private room,127,6,63,2024-10-22,1.37,2,13,14,STR-2205-JFSHHM,2
16448099,Rooftop Townhouse in Queen West/Kensington+Parking,8855148,Konstantin,,Kensington-Chinatown,43.64831,-79.4032,Entire home/apt,257,3,54,2024-10-15,0.59,1,318,25,STR-2306-FYFBHR,1
16451311,Spacious room in quiet haven,5533430,Natalie,,Wychwood,43.67572,-79.43369,Private room,,28,12,2020-10-04,0.13,3,0,0,STR-2012-FRKRVC,3
16451899,Cute and cosy room in Toronto core,5533430,Natalie,,Wychwood,43.67579,-79.43356,Private room,,28,14,2020-10-19,0.15,3,0,0,,3
16456103,Private large room in downtown Toronto,11581411,Abdulhamd,,Kensington-Chinatown,43.65506448,-79.39047105,Private room,,28,29,2024-06-22,1.89,2,0,13,STR-2307-GKCVHS,2
16477225,1 Bedroom+Living Space With Stunning Skyline View,108158563,David,,Waterfront Communities-The Island,43.64312,-79.38304,Entire home/apt,,28,11,2017-05-22,0.12,1,0,0,,1
16478649,"Comfortable, convenient art and light-filled home.",1340035,Sophia,,Palmerston-Little Italy,43.66038,-79.42478,Entire home/apt,98,28,101,2023-10-18,1.06,3,274,0,STR-2012-FGDVHB,3
16480550,Entire 1 Bedroom Apartment. Toronto,71466109,Heather,,South Parkdale,43.63884,-79.43217,Entire home/apt,,28,333,2021-01-09,3.48,1,0,0,,1
16481740,Bright Corner Unit in Best Area,13617365,Virginia,,Waterfront Communities-The Island,43.64302821,-79.39885572,Entire home/apt,,28,90,2023-11-19,0.94,1,0,1,STR-2204-HMBVHK,1
16519421,Roof Top Studio Loft/Walk to Eaton Centre,4068231,Margaret,,Moss Park,43.65554,-79.37126,Entire home/apt,,50,26,2024-09-01,0.3,3,252,2,,3
16531506,Lovely Downtown Condo|Walk 2 CN/Rogers/FreeParking,68950705,Omar,,Waterfront Communities-The Island,43.63945,-79.39702,Entire home/apt,198,2,241,2024-10-17,2.54,2,20,27,STR-2012-FFSXVB,2
16533020,Spacious 2BrmBsmtApt in Luxury House,108760072,Galina,,Willowridge-Martingrove-Richview,43.68442,-79.53742,Entire home/apt,250,2,70,2023-08-27,0.73,2,66,0,STR-2012-GMXRVG,2
16542740,Kashaneh at Avonshire,12033867,Farshid,,Willowdale East,43.75768,-79.40541,Entire home/apt,189,28,1,2020-05-12,0.02,12,364,0,,12
16547885,Modern 1 bedroom apartment. Great neighbourhood!,2145632,Omar,,Clairlea-Birchmount,43.71671,-79.2779,Entire home/apt,79,30,35,2024-09-22,0.39,1,136,2,,1
16560977,Spacious 1+1 lake view condo in downtown Toronto,87322705,Charles,,Waterfront Communities-The Island,43.63955,-79.38229,Entire home/apt,,28,44,2017-10-04,0.47,1,0,0,,1
16562471,Stunning Artist’s Home and Includes e-Scooter,32098475,"Matthew,David",,North St.James Town,43.6711998,-79.37406921,Entire home/apt,178,2,35,2024-10-13,0.37,1,41,1,STR-2304-GVKVHV,1
16576512,Charming condo in Toronto,24051929,Jada,,Willowdale West,43.77477,-79.4159,Entire home/apt,,28,3,2017-08-28,0.03,1,0,0,,1
16578912,Cozy room with private entrance,45723943,Cynthia,,Briar Hill-Belgravia,43.70092,-79.45293,Private room,39,28,8,2022-07-30,0.09,2,1,0,,2
16596958,Cozy 2 bedroom Condo + Parking,1684087,Pouneh,,Mount Pleasant West,43.70845,-79.3976,Entire home/apt,130,28,31,2024-09-01,0.34,26,342,3,,26
16612246,2 bdrm twnhome in west end (heart of King/Queen W),109542496,Elizabeth,,Niagara,43.64172,-79.41097,Entire home/apt,,28,0,,,1,0,0,,1
16613912,Toboggan in Riverdale Park from a Bright Cozy Apartment,12866806,Andreea,,North Riverdale,43.67384,-79.35386,Entire home/apt,,28,3,2018-01-01,0.03,1,0,0,,1
16631351,Toronto Shared House (Master Bedroom) Queen Bed,21868614,Marie-Josee,,Oakwood Village,43.68993,-79.44171,Private room,30,29,6,2024-11-02,0.1,4,236,2,,4
16633225,"Bright, spacious 1 bedroom. Great neighbourhood!",109872368,Tan,,Little Portugal,43.65033,-79.4325,Entire home/apt,,28,26,2018-09-05,0.27,1,0,0,,1
16647065,Entire Wallace Emerson Apartment,110021813,Cindy,,Dovercourt-Wallace Emerson-Junction,43.66774,-79.44412,Entire home/apt,,28,5,2017-07-01,0.05,1,0,0,,1
16656372,Spacious room in DW Toronto. Females only,24422193,Kingsley,,Kensington-Chinatown,43.6556,-79.39626,Private room,,28,2,2019-05-31,0.03,1,0,0,,1
16660942,Modern Minimalist Designed Condo,104375332,Hannah,,Waterfront Communities-The Island,43.64407,-79.40076,Entire home/apt,,28,6,2018-09-12,0.06,1,0,0,,1
16677074,Suite with Private Entrance/Bath. Near History,110354765,Geoff,,Woodbine Corridor,43.6766303,-79.3135157,Private room,84,1,536,2024-10-28,5.71,1,156,108,STR-2010-HZVDPM,1
16687770,Comfy home away from home,52879633,Varun,,Waterfront Communities-The Island,43.63819,-79.40035,Private room,,28,6,2017-05-05,0.06,1,0,0,,1
16691389,Newly Renovated Studio Suite - Upper Beaches,110528525,Helga,,East End-Danforth,43.67474,-79.30765,Entire home/apt,110,3,83,2024-10-29,0.88,1,73,17,STR-2101-HYDXVL,1
16702612,Updated Bachelor 2 Min from Sbwy Private Entrance,30654608,David,,Dufferin Grove,43.65756,-79.4336,Entire home/apt,,28,215,2022-10-16,2.29,15,68,0,,15
16709608,***Beautiful Downtown Condo***,31182511,Jane & Steve,,Waterfront Communities-The Island,43.6466,-79.39134,Private room,,120,6,2022-06-30,0.07,1,0,0,,1
16712953,Spacious 2 BR Near Scarborough Bluffs Beach,110751066,Abul,,Birchcliffe-Cliffside,43.70604,-79.25835,Entire home/apt,132,2,240,2024-10-11,2.56,1,76,20,STR-2203-HKRBHK,1
16725082,Downtown great location(basement),81495512,Donnie,,Trinity-Bellwoods,43.64909,-79.40712,Private room,,28,8,2018-08-06,0.09,5,0,0,,5
16725255,Private  Furnished Room in an Upscale Condominium,110876598,Afshid,,Woburn,43.78025,-79.24651,Private room,40,28,2,2018-08-15,0.02,1,89,0,,1
16726953,"open concept,two bedrooms,living,dining , kitchen",110899333,Rafique,,Willowridge-Martingrove-Richview,43.68751,-79.55971,Private room,,28,0,,,1,0,0,,1
16732243,Annex awesome 1 bdrm walk down apt,110948763,Rachel,,Annex,43.66789,-79.41024,Entire home/apt,,500,18,2017-11-02,0.19,1,179,0,,1
16740234,Private bedroom available downtown,79590142,Emma,,Waterfront Communities-The Island,43.64698,-79.40267,Private room,,28,34,2020-02-02,0.36,1,0,0,,1
16751622,StClair West Modern Clean Oasis - Toronto midtown,30902884,Nancy,,Oakwood Village,43.67973,-79.4426,Entire home/apt,89,28,253,2024-09-29,2.71,1,132,5,STR-2010-GZVDPH,1
16753867,Open-concept studio near Mirvish Village,64082476,John,,Annex,43.668,-79.41344,Entire home/apt,,28,2,2019-04-26,0.03,1,0,0,,1
16754115,Charming MadMen-esque Loft 1BR- Downtown Toronto,110102480,Fikunmi,,Palmerston-Little Italy,43.65884,-79.40911,Entire home/apt,,28,23,2017-07-01,0.24,1,0,0,,1
16755037,Stylish Studio in Leslieville,25866612,Pam,,South Riverdale,43.66604,-79.33941,Private room,,28,100,2019-12-27,1.05,1,0,0,STR-2012-HPZBHK,1
16756968,Private 2nd floor apartment in heritage home.,94188601,Yvette,,University,43.66001,-79.40635,Entire home/apt,,28,28,2023-06-12,0.31,1,0,0,,1
16792551,Serene & spacious 1bd with spectacular view!,66811794,Maja,,Mimico (includes Humber Bay Shores),43.62009,-79.48416,Entire home/apt,,28,30,2019-11-01,0.32,1,87,0,,1
16813862,Toronto Room 2 Basement,22654626,Jindan,,Little Portugal,43.65213,-79.43378,Entire home/apt,99,28,10,2024-09-07,0.11,8,279,1,,8
16833290,"Sunny, bright,modern basement studio in Willowdale",37683342,Sanaz,,Newtonbrook East,43.78469,-79.40994,Entire home/apt,75,30,3,2018-10-01,0.03,1,157,0,,1
17361546,Quiet Neighbourhood 1 Bed-Downtown by TTC in 40min,43266988,Vidyasankar,,Bendale,43.75614,-79.25995,Private room,30,30,14,2021-07-31,0.16,1,87,0,,1
17362532,Entire Apartment for Downtown Toronto Visitors,117032864,Everest,,Waterfront Communities-The Island,43.6417,-79.38416,Entire home/apt,,28,57,2018-01-31,0.61,1,0,0,,1
17362700,Ironman home（10 mins walk to subway）,117305475,James,,Don Valley Village,43.78445,-79.36592,Private room,,28,7,2019-09-02,0.09,1,0,0,,1
17366827,Private bedroom in apartment,24840329,Adel,,Parkwoods-Donalda,43.75841,-79.3345,Private room,,28,6,2018-11-03,0.07,1,0,0,,1
17367704,Bright new condo in Leaside,3189160,Suzanne,,Thorncliffe Park,43.71515,-79.35388,Entire home/apt,,28,24,2018-08-30,0.26,1,0,0,,1
17368603,Private bsmt with sep. entrance and free parking,117372455,Shabeer & Hashini,,Tam O'Shanter-Sullivan,43.7761,-79.29794,Private room,,28,197,2022-09-30,2.11,1,0,0,STR-2009-FYYXPD,1
17369005,Heart of Downtown Toronto - 1 BDR + Terrace,46106226,Anna,,Waterfront Communities-The Island,43.64839,-79.39049,Entire home/apt,,28,1,2017-06-06,0.01,1,0,0,,1
17380938,"East End Charmer, perfect for summer sublet",11546505,Lindsay,,South Riverdale,43.6717,-79.32967,Entire home/apt,150,28,1,2017-08-14,0.01,1,177,0,,1
17386627,83 'Q',94071526,Matthew,,Kensington-Chinatown,43.64809,-79.40344,Entire home/apt,90,28,267,2024-10-30,2.86,18,264,4,,18
17401540,Comfy Room in Home for Cat Lovers,43697310,Vera,,High Park-Swansea,43.64255219,-79.44834365,Private room,75,2,39,2024-11-02,3.43,3,124,39,STR-2308-GHCXVS,3
17402566,Castle  View @ Dupont,20760617,Robin,,Casa Loma,43.67878,-79.409744,Private room,155,28,9,2021-08-22,0.1,2,267,0,,2
17403136,Beautiful & Spacious 1 bed + den Downtown Toronto,108995142,Jessie,,Niagara,43.64174,-79.41088,Entire home/apt,160,28,38,2023-09-30,0.42,1,214,0,,1
17404153,Cozy bedroom!,91175494,Alison,,Roncesvalles,43.64219,-79.4377,Private room,,30,22,2017-12-31,0.24,3,0,0,,3
17405388,Near AGO,109656006,Katherine,,Kensington-Chinatown,43.65415,-79.3949,Private room,900,28,0,,,1,83,0,,1
17405824,Gorgeous Condo Close to TIFF,16888382,Sivanu,,Waterfront Communities-The Island,43.64641338,-79.39392446,Entire home/apt,320,2,1,2024-09-09,0.5,1,310,1,STR-2407-FHHBPP,1
17406201,Beautiful Toronto Beaches home with a pool,67761811,Amanda,,Birchcliffe-Cliffside,43.68875,-79.2737,Entire home/apt,500,28,1,2017-08-23,0.01,1,158,0,,1
17407876,Adorable 17' Ceiling Loft Condo in DowntownToronto,117703826,Manna,,Niagara,43.63832,-79.41904,Entire home/apt,1000,28,72,2019-04-11,0.85,5,180,0,,5
17417181,Ivans Sweet Pad,75779190,,,Edenbridge-Humber Valley,43.68364,-79.51211,Private room,,28,0,,,1,0,0,,1
17417283,HEART of TORONTO - Private Studio in Kensington,116750375,Monica,,Kensington-Chinatown,43.65366,-79.39997,Private room,,28,2,2017-03-17,0.02,1,0,0,,1
17422944,Single room for professional women.,117851995,Mohammed,,O'Connor-Parkview,43.71181,-79.30657,Private room,,28,3,2017-11-26,0.03,4,0,0,STR-2012-JDVHHM,4
16986849,Palmer,113701340,Clarita ( Claire),,Clanton Park,43.73399,-79.44057,Private room,,28,61,2023-05-31,0.65,4,0,0,,4
16987118,Quiet Cozy Private apartment.,40059652,Victoria,,Clairlea-Birchmount,43.70912,-79.29596,Private room,39,28,150,2024-07-18,1.63,1,344,6,STR-2101-GHCRVF,1
16991761,"City house, private room",87151363,Mihaela,,Woburn,43.76335,-79.24256,Private room,200,28,142,2020-09-25,1.51,2,365,0,,2
16996346,STUNNING ONE BEDROOM SUITE!,52432167,Suzanna,,Little Portugal,43.64335,-79.42418,Entire home/apt,130,28,110,2024-09-30,1.17,3,310,2,,3
17000011,小苹果温馨港湾(北约克)(特惠房间2）,83611462,Andy,,Newtonbrook West,43.79309,-79.43632,Private room,,28,8,2018-08-07,0.09,8,0,0,,8
17008688,Cozy Room in a cozy home,34108478,Daniela,,Glenfield-Jane Heights,43.74433,-79.51283,Private room,70,28,8,2024-02-13,0.59,2,364,3,STR-2309-FZTKVR,2
17012781,Charming Condo in Downtown Core (King St E),114063229,Richard,,Moss Park,43.65227,-79.36717,Private room,,28,0,,,1,0,0,,1
17012915,Executive Trinity Bellwoods Home with Backyard Patio,8702985,Clarence,,Niagara,43.64449,-79.41507,Entire home/apt,350,28,22,2024-07-01,0.24,10,318,1,,10
17013748,Restored Century House Next to Trinity Bellwoods Park,8702985,Clarence,,Niagara,43.644,-79.41515,Entire home/apt,350,28,97,2024-09-30,1.03,10,318,1,,10
17022343,Cozy Basement Apartment,60841951,Shelby,,Oakwood Village,43.69366,-79.44607,Entire home/apt,,28,0,,,1,0,0,,1
17027568,"Modern Beach House, Steps to Water & lively street",112414400,Tammy,,The Beaches,43.66847,-79.3039,Entire home/apt,,28,1,2017-07-20,0.01,1,0,0,,1
17027782,Beautiful Liberty Village townhome,114225236,Eliza,,Niagara,43.64075,-79.4122,Entire home/apt,,28,3,2019-08-13,0.04,1,0,0,,1
17044015,Two Bedrooms Apartment in Sunnyside neighborhood,40144318,Mihai,,High Park-Swansea,43.64126,-79.4511,Entire home/apt,,28,4,2020-04-10,0.07,1,0,0,,1
17074050,"Cozy 1 Bedroom + Den, minutes to downtown!",77522158,Christina,,Mimico (includes Humber Bay Shores),43.62558,-79.48782,Entire home/apt,,28,26,2019-01-31,0.28,1,0,0,,1
17074104,Downtown BOHO bungalo,114539898,Laura,,University,43.6616,-79.40079,Entire home/apt,,28,7,2017-11-12,0.08,1,0,0,,1
17093701,Annex Garden Coach House,70945480,Lawrence,,Annex,43.6726,-79.41002,Entire home/apt,,4,204,2024-10-06,2.21,1,5,23,STR-2204-HXXBHL,1
17094123,"Homey Home for the summer in West Annex, Toronto",114197075,David&Mandie,,Dovercourt-Wallace Emerson-Junction,43.66844559,-79.42489624,Entire home/apt,,28,5,2024-08-04,0.06,1,9,1,,1
17099870,UTSC / Centennial Family Guest Room and Home,99807446,Richard,,Highland Creek,43.79126,-79.18342,Private room,,28,11,2018-07-27,0.12,3,0,0,,3
17106988,"Cozies
Couch and s double bed",37520003,Shirley,,Willowridge-Martingrove-Richview,43.67552,-79.56687,Private room,41,28,32,2024-04-04,0.34,12,365,1,,12
17108788,"Master Bedroom,free prkng,next to sheppard subway",89517224,Mansi,,Willowdale East,43.76263,-79.40858,Private room,,500,10,2017-09-10,0.11,1,89,0,,1
17108960,Summerhill Studio: Quiet Oasis in the City Centre,27289380,John,,Yonge-St.Clair,43.68014,-79.39789,Entire home/apt,,28,29,2018-07-30,0.32,3,0,0,,3
17122785,Spacious Bachelor,36721704,Tsion,,Rosedale-Moore Park,43.68801,-79.38975,Entire home/apt,,28,12,2018-08-19,0.13,1,0,0,,1
17123470,Downtown Modern Studio Apartment 多伦多领事馆正对面,92635593,Ari,,Annex,43.67393,-79.40267,Entire home/apt,68,28,70,2024-10-17,0.74,4,31,1,,4
17124603,Entire home in South Etobicoke with Parking,115085999,Veronica,,Islington-City Centre West,43.62386,-79.51539,Entire home/apt,,28,0,,,1,0,0,,1
17136768,COSY ROOM IN A LOVELY HOUSE NEXT KENSINGTON,20232735,Bar,,University,43.66202,-79.40304,Private room,,28,10,2017-06-26,0.11,1,0,0,,1
17137395,"Brand New, Fully Reno'd & Modern, Ask for Parking!",115071828,Jonathan,,Cabbagetown-South St.James Town,43.66442,-79.36979,Private room,,31,122,2024-08-04,1.3,5,65,1,STR-2101-FTMDVC,5
17158410,Tour Toronto from a Chic Apartment,303527622,Urvesh,,Waterfront Communities-The Island,43.64234,-79.4008,Entire home/apt,158,28,222,2020-04-23,2.36,1,358,0,,1
17174826,Entertainment District 1 BD Right In The Action,6540835,James,,Waterfront Communities-The Island,43.6460181,-79.3938391,Entire home/apt,99,28,109,2024-09-07,1.16,12,157,3,STR-2012-HLDVHK,12
17175506,"Pro Host, Incredible Value,Fully Renovated/Modern!",115071828,Jonathan,,Cabbagetown-South St.James Town,43.6639,-79.37239,Private room,,31,193,2023-10-16,2.05,5,66,0,STR-2101-FTMDVC,5
17175959,"Dedicated Host, Best Price/Value, Fully Renovated!",115071828,Jonathan,,Moss Park,43.6639,-79.36931,Private room,,31,169,2024-08-04,1.79,5,66,4,STR-2101-FTMDVC,5
17176267,"Attentive Host, Great Price&Value, Fully Renovated",115071828,Jonathan,,Cabbagetown-South St.James Town,43.66526,-79.37317,Private room,63,31,170,2024-07-01,1.81,5,81,3,STR-2101-FTMDVC,5
17176394,"Caring Host, Best Value for Money, Fully Renovated",115071828,Jonathan,,Moss Park,43.66277,-79.36976,Private room,,31,218,2024-06-15,2.33,5,51,3,STR-2101-FTMDVC,5
17186961,Downtown Apartment With Views of the Toronto Skyline,115675312,Haeleigh,,Bay Street Corridor,43.65015,-79.38111,Entire home/apt,,28,161,2020-09-11,1.74,1,0,0,,1
17190430,Lovely two bed room condo at prime location!,93397146,Sangyub,,Willowdale West,43.77727,-79.41533,Entire home/apt,184,28,39,2023-11-06,1.38,2,90,0,STR-2207-HZHXVM,2
17192041,Cozy 2 BDR. Muskoka in the City near Lake & GO,8923059,Lina,,Mimico (includes Humber Bay Shores),43.61379,-79.4902,Entire home/apt,178,28,65,2024-07-16,0.74,1,365,10,STR-2010-HJXRVK,1
17206343,Cozy and trendy 1bdr apt in the heart of Ossington,37363481,Ashely,,Trinity-Bellwoods,43.64648,-79.41953,Entire home/apt,,28,34,2018-11-29,0.43,1,0,0,,1
17220152,Beautiful and Spacious Downtown Condo w/ Parking,33444337,Olisia,,Waterfront Communities-The Island,43.64824,-79.36986,Private room,,28,1,2017-03-31,0.01,1,0,0,,1
17220189,NEWLY RENO BASEMENT APARTMENT W/ SEPERATE ENTRANCE,2484138,Ser,,Oakwood Village,43.6909,-79.43559,Entire home/apt,,1000,43,2017-11-02,0.46,2,0,0,,2
17221621,Luxury Waterfront Condo,73174364,Kim,,Waterfront Communities-The Island,43.64287,-79.37282,Entire home/apt,,28,41,2017-12-27,0.44,1,0,0,,1
17233288,Unwind in a Stylish House in Trinity Bellwoods,8702985,Clarence,,Niagara,43.64282,-79.41325,Entire home/apt,,28,18,2024-04-07,0.19,10,0,1,,10
17239489,1 Bdrm Apt-2 Beds(4-Guests)/Shared Laundry/Hot Tub,30597584,Georgina,,East End-Danforth,43.68907706,-79.30557023,Entire home/apt,120,28,67,2024-04-13,0.74,1,286,3,STR-2012-FLSXVB,1
17240322,小苹果温馨港湾(北约克)（Queen Size床）,83611462,Andy,,Newtonbrook West,43.79182,-79.43734,Private room,,28,6,2018-08-06,0.06,8,0,0,,8
17251835,"Cat Lovers Only, 1 Bedroom Condo",116264429,Youn,,Bendale,43.7722,-79.25529,Entire home/apt,,28,2,2017-03-19,0.02,1,0,0,,1
17255252,CEO's URBAN HAVE - 1BR HEART OF FINANCIAL DISTRICT,103698287,Eugene,,Bay Street Corridor,43.64869,-79.38136,Entire home/apt,499,28,56,2020-08-30,0.6,4,90,0,,4
17255359,China,113701340,Clarita ( Claire),,Clanton Park,43.73426,-79.44257,Private room,,28,27,2024-10-01,0.29,4,2,6,,4
17273475,Room In Downtown Toronto,36737174,Haider,,Kensington-Chinatown,43.65638,-79.39627,Private room,,28,0,,,1,0,0,,1
17285575,Private basement apartment in downtown Toronto,116596822,Brandon,,Palmerston-Little Italy,43.66212,-79.42362,Private room,120,2,393,2024-10-21,4.19,1,45,36,STR-2009-HVVDPL,1
17301237,Downtown Eaton Center Luxurious Condominium Value,58620219,JunSu,,Church-Yonge Corridor,43.65349,-79.37928,Entire home/apt,,30,5,2017-05-27,0.05,1,0,0,,1
17302790,Mid-Century Modern Apartment near Trinity Bellwoods Park,111388855,Erin,,Trinity-Bellwoods,43.64852,-79.41132,Entire home/apt,,28,259,2023-08-08,2.78,1,0,0,STR-2011-HXQKVL,1
17319601,Sun-drenched one bedroom in Leslieville w/parking,24593297,Brenda,,South Riverdale,43.66542,-79.32593,Entire home/apt,75,31,175,2024-06-15,1.87,2,158,3,,2
17327411,Large Downtown Condo - 3 BR + 2BA + Free Parking!,115994859,Shami,,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,943,1,345,2024-11-01,3.67,1,180,29,STR-2011-HPWKVK,1
17330866,One Single Bed - Bloor West Village/High Park - C,5293359,Luis,,High Park North,43.65963,-79.47797,Private room,52,1,162,2024-10-24,1.97,3,321,36,STR-2009-GWYXPH,3
